Location ID,Location,Date,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
37075,Graham County,2021-08-31,10.52,125,5.47,5.05
37075,Graham County,2021-09-30,6,110,2.36,3.64
37075,Graham County,2021-10-31,6.21,105,2.33,3.88
37075,Graham County,2021-11-30,1.78,12,-2.79,4.57
37075,Graham County,2021-12-31,4.8,49,-1.26,6.06
37077,Granville County,2021-01-31,4.35,96,0.77,3.58
37077,Granville County,2021-02-28,7.05,126,3.69,3.36
37077,Granville County,2021-03-31,3.26,49,-0.73,3.99
37077,Granville County,2021-04-30,2.07,19,-1.42,3.49
37077,Granville County,2021-05-31,2.2,21,-1.64,3.84
37077,Granville County,2021-06-30,4.4,80,0.33,4.07
37077,Granville County,2021-07-31,7.18,118,2.4,4.78
37077,Granville County,2021-08-31,4.92,81,0.19,4.73
37077,Granville County,2021-09-30,2.91,55,-0.78,3.69
37077,Granville County,2021-10-31,2.56,56,-0.43,2.99
37077,Granville County,2021-11-30,0.52,6,-2.31,2.83
37077,Granville County,2021-12-31,2.02,25,-1.27,3.29
37079,Greene County,2021-01-31,5.77,116,2.04,3.73
37079,Greene County,2021-02-28,7.37,124,3.7,3.67
37079,Greene County,2021-03-31,4.13,71,0.2,3.93
37079,Greene County,2021-04-30,1.69,18,-1.69,3.38
37079,Greene County,2021-05-31,2.13,20,-1.84,3.97
37079,Greene County,2021-06-30,11.18,125,6.37,4.81
37079,Greene County,2021-07-31,7.33,94,1.12,6.21
37079,Greene County,2021-08-31,7.38,101,1.91,5.47
37079,Greene County,2021-09-30,2.15,23,-2.5,4.65
37079,Greene County,2021-10-31,2.19,59,-0.68,2.87
37079,Greene County,2021-11-30,0.81,12,-2.01,2.82
37079,Greene County,2021-12-31,2.8,48,-0.5,3.3
37081,Guilford County,2021-01-31,3.97,78,0.37,3.6
37081,Guilford County,2021-02-28,6.37,122,2.9,3.47
37081,Guilford County,2021-03-31,5.05,100,1.03,4.02
37081,Guilford County,2021-04-30,1.79,17,-1.66,3.45
37081,Guilford County,2021-05-31,2.22,24,-1.65,3.87
37081,Guilford County,2021-06-30,3.86,69,-0.22,4.08
37081,Guilford County,2021-07-31,5.52,89,0.74,4.78
37081,Guilford County,2021-08-31,4.03,68,-0.51,4.54
37081,Guilford County,2021-09-30,3.92,77,0.21,3.71
37081,Guilford County,2021-10-31,2.63,60,-0.45,3.08
37081,Guilford County,2021-11-30,0.33,2,-2.4,2.73
37081,Guilford County,2021-12-31,1.48,10,-1.92,3.4
37083,Halifax County,2021-01-31,5.38,114,1.8,3.58
37083,Halifax County,2021-02-28,7.73,126,4.2,3.53
37083,Halifax County,2021-03-31,3.41,48,-0.46,3.87
37083,Halifax County,2021-04-30,2.65,38,-0.73,3.38
37083,Halifax County,2021-05-31,1.6,10,-2.22,3.82
37083,Halifax County,2021-06-30,6.35,110,2.1,4.25
37083,Halifax County,2021-07-31,5.04,63,-0.38,5.42
37083,Halifax County,2021-08-31,5.97,95,0.99,4.98
37083,Halifax County,2021-09-30,2.68,43,-1.31,3.99
37083,Halifax County,2021-10-31,2.53,58,-0.41,2.94
37083,Halifax County,2021-11-30,0.83,9,-1.98,2.81
37083,Halifax County,2021-12-31,1.82,16,-1.49,3.31
37085,Harnett County,2021-01-31,5.16,110,1.6,3.56
37085,Harnett County,2021-02-28,7.25,125,3.56,3.69
37085,Harnett County,2021-03-31,3.03,41,-0.88,3.91
37085,Harnett County,2021-04-30,0.95,6,-2.44,3.39
37085,Harnett County,2021-05-31,2.5,28,-1.34,3.84
37085,Harnett County,2021-06-30,5.86,99,1.44,4.42
37085,Harnett County,2021-07-31,7.25,93,1.47,5.78
37085,Harnett County,2021-08-31,3.53,35,-1.66,5.19
37085,Harnett County,2021-09-30,2.9,45,-1.28,4.18
37085,Harnett County,2021-10-31,2.39,62,-0.54,2.93
37085,Harnett County,2021-11-30,0.86,16,-1.91,2.77
37085,Harnett County,2021-12-31,2.54,45,-0.77,3.31
37087,Haywood County,2021-01-31,4.05,53,-0.61,4.66
37087,Haywood County,2021-02-28,5.74,91,1.13,4.61
37087,Haywood County,2021-03-31,7.95,112,2.52,5.43
37087,Haywood County,2021-04-30,2.52,15,-1.79,4.31
37087,Haywood County,2021-05-31,4.16,55,-0.35,4.51
37087,Haywood County,2021-06-30,4.17,52,-0.65,4.82
37087,Haywood County,2021-07-31,6.25,84,0.85,5.4
37087,Haywood County,2021-08-31,9.62,124,4.43,5.19
37087,Haywood County,2021-09-30,3.64,65,-0.21,3.85
37087,Haywood County,2021-10-31,6.88,109,2.78,4.1
37087,Haywood County,2021-11-30,1.43,12,-2.19,3.62
37087,Haywood County,2021-12-31,2.84,30,-1.77,4.61
37089,Henderson County,2021-01-31,3.74,45,-1.01,4.75
37089,Henderson County,2021-02-28,5.28,84,0.7,4.58
37089,Henderson County,2021-03-31,9.18,116,3.52,5.66
37089,Henderson County,2021-04-30,3.16,34,-1.32,4.48
37089,Henderson County,2021-05-31,3.49,43,-1.34,4.83
37089,Henderson County,2021-06-30,4.09,48,-0.97,5.06
37089,Henderson County,2021-07-31,4.47,52,-0.84,5.31
37089,Henderson County,2021-08-31,7.72,102,1.9,5.82
37089,Henderson County,2021-09-30,3.25,43,-1.2,4.45
37089,Henderson County,2021-10-31,7.23,102,2.57,4.66
37089,Henderson County,2021-11-30,1.05,8,-2.96,4.01
37089,Henderson County,2021-12-31,1.65,8,-3.12,4.77
37091,Hertford County,2021-01-31,4.79,103,1.08,3.71
37091,Hertford County,2021-02-28,7.44,126,3.77,3.67
37091,Hertford County,2021-03-31,2.97,32,-0.97,3.94
37091,Hertford County,2021-04-30,2.95,52,-0.48,3.43
37091,Hertford County,2021-05-31,1.86,11,-2.12,3.98
37091,Hertford County,2021-06-30,7.28,116,2.67,4.61
37091,Hertford County,2021-07-31,6.67,88,0.71,5.96
37091,Hertford County,2021-08-31,7.87,109,2.53,5.34
37091,Hertford County,2021-09-30,1.95,23,-2.33,4.28
37091,Hertford County,2021-10-31,1.65,29,-1.43,3.08
37091,Hertford County,2021-11-30,1.11,15,-1.77,2.88
37091,Hertford County,2021-12-31,2,18,-1.43,3.43
37093,Hoke County,2021-01-31,6.02,118,2.44,3.58
37093,Hoke County,2021-02-28,7.32,125,3.68,3.64
37093,Hoke County,2021-03-31,3.27,52,-0.58,3.85
37093,Hoke County,2021-04-30,1.07,6,-2.13,3.2
37093,Hoke County,2021-05-31,1.69,14,-1.93,3.62
37093,Hoke County,2021-06-30,6.71,112,2.13,4.58
37093,Hoke County,2021-07-31,5.49,61,-0.58,6.07
37093,Hoke County,2021-08-31,2.52,12,-2.8,5.32
37093,Hoke County,2021-09-30,3.5,61,-0.71,4.21
37093,Hoke County,2021-10-31,1.9,47,-1.04,2.94
37093,Hoke County,2021-11-30,0.8,14,-1.92,2.72
37093,Hoke County,2021-12-31,2.65,48,-0.51,3.16
37095,Hyde County,2021-01-31,6.16,114,2.16,4
37095,Hyde County,2021-02-28,7.71,125,3.88,3.83
37095,Hyde County,2021-03-31,2.71,29,-1.26,3.97
37095,Hyde County,2021-04-30,1.7,14,-1.67,3.37
37095,Hyde County,2021-05-31,3.25,50,-0.69,3.94
37095,Hyde County,2021-06-30,9.43,123,4.6,4.83
37095,Hyde County,2021-07-31,5.93,64,-0.49,6.42
37095,Hyde County,2021-08-31,8.69,110,2.5,6.19
37095,Hyde County,2021-09-30,2.01,16,-3.23,5.24
37095,Hyde County,2021-10-31,2.8,58,-0.7,3.5
37095,Hyde County,2021-11-30,1.45,21,-1.87,3.32
37095,Hyde County,2021-12-31,2.85,34,-0.98,3.83
37097,Iredell County,2021-01-31,3.51,67,-0.33,3.84
37097,Iredell County,2021-02-28,5.92,117,2.11,3.81
37097,Iredell County,2021-03-31,5.51,96,1.08,4.43
37097,Iredell County,2021-04-30,1.79,17,-1.7,3.49
37097,Iredell County,2021-05-31,2.79,44,-1.09,3.88
37097,Iredell County,2021-06-30,2.37,24,-1.8,4.17
37097,Iredell County,2021-07-31,5.26,85,0.61,4.65
37097,Iredell County,2021-08-31,4.32,72,-0.34,4.66
37097,Iredell County,2021-09-30,3.1,58,-0.67,3.77
37097,Iredell County,2021-10-31,2.04,43,-1.33,3.37
37097,Iredell County,2021-11-30,0.52,6,-2.38,2.9
37097,Iredell County,2021-12-31,1.32,8,-2.45,3.77
37099,Jackson County,2021-01-31,4.89,59,-0.82,5.71
37099,Jackson County,2021-02-28,6.07,79,0.4,5.67
37099,Jackson County,2021-03-31,10.09,115,3.6,6.49
37099,Jackson County,2021-04-30,3.16,27,-1.74,4.9
37099,Jackson County,2021-05-31,4.69,66,-0.41,5.1
37099,Jackson County,2021-06-30,4.41,49,-0.74,5.15
37099,Jackson County,2021-07-31,7.32,103,1.6,5.72
37099,Jackson County,2021-08-31,8.62,115,3.34,5.28
37099,Jackson County,2021-09-30,4.6,81,0.49,4.11
37099,Jackson County,2021-10-31,8,110,3.55,4.45
37099,Jackson County,2021-11-30,1.28,9,-3.11,4.39
37099,Jackson County,2021-12-31,3.36,24,-2.52,5.88
37101,Johnston County,2021-01-31,5.47,114,1.8,3.67
37101,Johnston County,2021-02-28,6.88,124,3.18,3.7
37101,Johnston County,2021-03-31,3.11,42,-0.82,3.93
37101,Johnston County,2021-04-30,1.46,12,-1.91,3.37
37101,Johnston County,2021-05-31,2.69,34,-1.02,3.71
37101,Johnston County,2021-06-30,7.22,113,2.75,4.47
37101,Johnston County,2021-07-31,8.14,108,2.48,5.66
37101,Johnston County,2021-08-31,4.24,50,-0.9,5.14
37101,Johnston County,2021-09-30,2.71,34,-1.64,4.35
37101,Johnston County,2021-10-31,3.41,86,0.51,2.9
37101,Johnston County,2021-11-30,0.79,11,-2.01,2.8
37101,Johnston County,2021-12-31,2.38,36,-0.93,3.31
37103,Jones County,2021-01-31,4.85,96,0.96,3.89
37103,Jones County,2021-02-28,7.06,123,3.26,3.8
37103,Jones County,2021-03-31,3.54,61,-0.44,3.98
37103,Jones County,2021-04-30,1.19,13,-1.97,3.16
37103,Jones County,2021-05-31,1.75,9,-2.42,4.17
37103,Jones County,2021-06-30,9.93,122,4.72,5.21
37103,Jones County,2021-07-31,5.54,36,-1.63,7.17
37103,Jones County,2021-08-31,8.75,108,2.42,6.33
37103,Jones County,2021-09-30,2.61,25,-2.86,5.47
37103,Jones County,2021-10-31,2.83,71,-0.26,3.09
37103,Jones County,2021-11-30,0.77,9,-2.11,2.88
37103,Jones County,2021-12-31,2.95,48,-0.57,3.52
37105,Lee County,2021-01-31,3.96,85,0.35,3.61
37105,Lee County,2021-02-28,7.12,125,3.48,3.64
37105,Lee County,2021-03-31,2.68,37,-1.27,3.95
37105,Lee County,2021-04-30,0.78,4,-2.57,3.35
37105,Lee County,2021-05-31,2.51,28,-1.37,3.88
37105,Lee County,2021-06-30,6.76,115,2.53,4.23
37105,Lee County,2021-07-31,6.13,83,0.6,5.53
37105,Lee County,2021-08-31,3.45,37,-1.48,4.93
37105,Lee County,2021-09-30,3.77,70,-0.27,4.04
37105,Lee County,2021-10-31,2.37,56,-0.66,3.03
37105,Lee County,2021-11-30,1.02,19,-1.8,2.82
37105,Lee County,2021-12-31,2.25,35,-1.1,3.35
37107,Lenoir County,2021-01-31,5.61,114,1.84,3.77
37107,Lenoir County,2021-02-28,7.78,125,4.12,3.66
37107,Lenoir County,2021-03-31,4.74,92,0.78,3.96
37107,Lenoir County,2021-04-30,1.78,19,-1.53,3.31
37107,Lenoir County,2021-05-31,1.84,12,-2.28,4.12
37107,Lenoir County,2021-06-30,9.8,124,4.78,5.02
37107,Lenoir County,2021-07-31,7.17,84,0.53,6.64
37107,Lenoir County,2021-08-31,7.97,109,2.24,5.73
37107,Lenoir County,2021-09-30,1.91,19,-3.06,4.97
37107,Lenoir County,2021-10-31,1.93,44,-0.94,2.87
37107,Lenoir County,2021-11-30,0.74,9,-2.05,2.79
37107,Lenoir County,2021-12-31,2.82,52,-0.47,3.29
37109,Lincoln County,2021-01-31,3.73,68,-0.24,3.97
37109,Lincoln County,2021-02-28,5.34,101,1.34,4
37109,Lincoln County,2021-03-31,6.02,100,1.42,4.6
37109,Lincoln County,2021-04-30,1.79,18,-1.78,3.57
37109,Lincoln County,2021-05-31,2.16,24,-1.61,3.77
37109,Lincoln County,2021-06-30,3.06,35,-1.12,4.18
37109,Lincoln County,2021-07-31,4.74,73,0.02,4.72
37109,Lincoln County,2021-08-31,3.66,53,-1.05,4.71
37109,Lincoln County,2021-09-30,2.01,30,-1.77,3.78
37109,Lincoln County,2021-10-31,1.88,41,-1.63,3.51
37109,Lincoln County,2021-11-30,0.72,7,-2.28,3
37109,Lincoln County,2021-12-31,1.47,8,-2.46,3.93
37111,McDowell County,2021-01-31,3.46,52,-0.8,4.26
37111,McDowell County,2021-02-28,4.6,84,0.5,4.1
37111,McDowell County,2021-03-31,6.8,99,1.58,5.22
37111,McDowell County,2021-04-30,3.05,34,-1.12,4.17
37111,McDowell County,2021-05-31,3.1,39,-1.42,4.52
37111,McDowell County,2021-06-30,3.16,30,-1.56,4.72
37111,McDowell County,2021-07-31,5.17,64,-0.25,5.42
37111,McDowell County,2021-08-31,9.22,112,3.31,5.91
37111,McDowell County,2021-09-30,3.71,57,-0.73,4.44
37111,McDowell County,2021-10-31,7.91,107,3.62,4.29
37111,McDowell County,2021-11-30,1.15,9,-2.52,3.67
37111,McDowell County,2021-12-31,1.17,4,-3.11,4.28
37113,Macon County,2021-01-31,4.88,52,-1.24,6.12
37113,Macon County,2021-02-28,6.48,79,0.51,5.97
37113,Macon County,2021-03-31,10.51,114,3.86,6.65
37113,Macon County,2021-04-30,3.25,25,-1.83,5.08
37113,Macon County,2021-05-31,5.12,78,0.17,4.95
37113,Macon County,2021-06-30,4.42,55,-0.73,5.15
37113,Macon County,2021-07-31,5.22,57,-0.49,5.71
37113,Macon County,2021-08-31,8.36,117,3.2,5.16
37113,Macon County,2021-09-30,4.69,86,0.84,3.85
37113,Macon County,2021-10-31,7.86,109,3.55,4.31
37113,Macon County,2021-11-30,1.29,7,-3.14,4.43
37113,Macon County,2021-12-31,3.69,30,-2.42,6.11
37115,Madison County,2021-01-31,3.19,59,-0.55,3.74
37115,Madison County,2021-02-28,4.75,101,1.12,3.63
37115,Madison County,2021-03-31,6.3,112,1.91,4.39
37115,Madison County,2021-04-30,2.19,14,-1.49,3.68
37115,Madison County,2021-05-31,3.3,45,-0.57,3.87
37115,Madison County,2021-06-30,5.94,107,1.66,4.28
37115,Madison County,2021-07-31,4.83,61,-0.07,4.9
37115,Madison County,2021-08-31,6.57,119,2.22,4.35
37115,Madison County,2021-09-30,2.47,42,-0.76,3.23
37115,Madison County,2021-10-31,4.71,102,1.6,3.11
37115,Madison County,2021-11-30,1.14,12,-1.78,2.92
37115,Madison County,2021-12-31,2.27,30,-1.35,3.62
37117,Martin County,2021-01-31,5.6,115,1.84,3.76
37117,Martin County,2021-02-28,8.36,127,4.67,3.69
37117,Martin County,2021-03-31,2.71,25,-1.19,3.9
37117,Martin County,2021-04-30,2.24,29,-1.16,3.4
37117,Martin County,2021-05-31,2.61,31,-1.27,3.88
37117,Martin County,2021-06-30,12.36,127,7.53,4.83
37117,Martin County,2021-07-31,5.41,52,-0.74,6.15
37117,Martin County,2021-08-31,6.14,88,0.56,5.58
37117,Martin County,2021-09-30,1.86,19,-2.7,4.56
37117,Martin County,2021-10-31,1.55,25,-1.47,3.02
37117,Martin County,2021-11-30,1.09,18,-1.73,2.82
37117,Martin County,2021-12-31,2.53,36,-0.82,3.35
37119,Mecklenburg County,2021-01-31,3.79,72,-0.09,3.88
37119,Mecklenburg County,2021-02-28,5.61,109,1.71,3.9
37119,Mecklenburg County,2021-03-31,3.99,63,-0.36,4.35
37119,Mecklenburg County,2021-04-30,1.52,12,-1.88,3.4
37119,Mecklenburg County,2021-05-31,2.21,28,-1.41,3.62
37119,Mecklenburg County,2021-06-30,3.72,64,-0.29,4.01
37119,Mecklenburg County,2021-07-31,4.99,80,0.3,4.69
37119,Mecklenburg County,2021-08-31,3.74,58,-0.8,4.54
37119,Mecklenburg County,2021-09-30,2.24,38,-1.44,3.68
37119,Mecklenburg County,2021-10-31,1.34,28,-1.93,3.27
37119,Mecklenburg County,2021-11-30,1.02,23,-1.85,2.87
37119,Mecklenburg County,2021-12-31,2.41,26,-1.3,3.71
37121,Mitchell County,2021-01-31,3.38,51,-0.66,4.04
37121,Mitchell County,2021-02-28,4.72,92,0.77,3.95
37121,Mitchell County,2021-03-31,6.39,104,1.67,4.72
37121,Mitchell County,2021-04-30,2.82,26,-1.12,3.94
37121,Mitchell County,2021-05-31,3.19,30,-1.29,4.48
37121,Mitchell County,2021-06-30,4.49,71,-0.07,4.56
37121,Mitchell County,2021-07-31,4.86,49,-0.67,5.53
37121,Mitchell County,2021-08-31,7.88,120,2.94,4.94
37121,Mitchell County,2021-09-30,3.06,43,-0.83,3.89
37121,Mitchell County,2021-10-31,6.94,116,3.33,3.61
37121,Mitchell County,2021-11-30,1.5,14,-1.85,3.35
37121,Mitchell County,2021-12-31,1.42,3,-2.45,3.87
37123,Montgomery County,2021-01-31,5.36,109,1.57,3.79
37123,Montgomery County,2021-02-28,6.7,122,3,3.7
37123,Montgomery County,2021-03-31,3.84,68,-0.27,4.11
37123,Montgomery County,2021-04-30,1.09,6,-2.34,3.43
37123,Montgomery County,2021-05-31,2.5,28,-1.22,3.72
37123,Montgomery County,2021-06-30,5.8,108,1.52,4.28
37123,Montgomery County,2021-07-31,6.04,88,0.65,5.39
37123,Montgomery County,2021-08-31,5.1,84,0.23,4.87
37123,Montgomery County,2021-09-30,4.18,79,0.3,3.88
37123,Montgomery County,2021-10-31,4.72,101,1.57,3.15
37123,Montgomery County,2021-11-30,1.08,20,-1.75,2.83
37123,Montgomery County,2021-12-31,2.04,24,-1.38,3.42
37125,Moore County,2021-01-31,5.16,108,1.46,3.7
37125,Moore County,2021-02-28,7.67,126,4.03,3.64
37125,Moore County,2021-03-31,3.47,54,-0.55,4.02
37125,Moore County,2021-04-30,0.63,4,-2.74,3.37
37125,Moore County,2021-05-31,2.15,22,-1.6,3.75
37125,Moore County,2021-06-30,6.34,113,1.98,4.36
37125,Moore County,2021-07-31,5.69,74,-0.06,5.75
37125,Moore County,2021-08-31,3.78,48,-1.43,5.21
37125,Moore County,2021-09-30,4.44,78,0.45,3.99
37125,Moore County,2021-10-31,2.86,65,-0.29,3.15
37125,Moore County,2021-11-30,1.09,22,-1.73,2.82
37125,Moore County,2021-12-31,2.4,38,-0.9,3.3
37127,Nash County,2021-01-31,5.73,118,2.04,3.69
37127,Nash County,2021-02-28,6.42,122,2.78,3.64
37127,Nash County,2021-03-31,2.83,32,-1.13,3.96
37127,Nash County,2021-04-30,1.44,12,-1.93,3.37
37127,Nash County,2021-05-31,1.85,18,-1.95,3.8
37127,Nash County,2021-06-30,7.66,118,3.28,4.38
37127,Nash County,2021-07-31,6.81,95,1.27,5.54
37127,Nash County,2021-08-31,4.51,62,-0.73,5.24
37127,Nash County,2021-09-30,2.79,47,-1.34,4.13
37127,Nash County,2021-10-31,3.1,76,0.16,2.94
37127,Nash County,2021-11-30,0.74,8,-2.17,2.91
37127,Nash County,2021-12-31,2.28,28,-1.05,3.33
37129,New Hanover County,2021-01-31,4.98,97,1.16,3.82
37129,New Hanover County,2021-02-28,6.17,115,2.36,3.81
37129,New Hanover County,2021-03-31,2.05,17,-1.94,3.99
37129,New Hanover County,2021-04-30,0.86,8,-2.09,2.95
37129,New Hanover County,2021-05-31,1.32,11,-2.69,4.01
37129,New Hanover County,2021-06-30,10.94,123,5.87,5.07
37129,New Hanover County,2021-07-31,8.33,87,0.85,7.48
37129,New Hanover County,2021-08-31,8.65,106,2.17,6.48
37129,New Hanover County,2021-09-30,3.99,47,-1.81,5.8
37129,New Hanover County,2021-10-31,1.39,27,-1.82,3.21
37129,New Hanover County,2021-11-30,0.77,5,-2.09,2.86
37129,New Hanover County,2021-12-31,2.53,37,-1.09,3.62
37131,Northampton County,2021-01-31,4.85,107,1.28,3.57
37131,Northampton County,2021-02-28,7.87,126,4.35,3.52
37131,Northampton County,2021-03-31,3.46,51,-0.41,3.87
37131,Northampton County,2021-04-30,2.67,40,-0.7,3.37
37131,Northampton County,2021-05-31,1.6,10,-2.33,3.93
37131,Northampton County,2021-06-30,5.85,106,1.57,4.28
37131,Northampton County,2021-07-31,5.62,74,0.1,5.52
37131,Northampton County,2021-08-31,6.97,105,1.99,4.98
37131,Northampton County,2021-09-30,2.55,42,-1.51,4.06
37131,Northampton County,2021-10-31,2.11,46,-0.84,2.95
37131,Northampton County,2021-11-30,0.95,15,-1.86,2.81
37131,Northampton County,2021-12-31,1.83,16,-1.51,3.34
37133,Onslow County,2021-01-31,4.38,91,0.46,3.92
37133,Onslow County,2021-02-28,6.28,117,2.44,3.84
37133,Onslow County,2021-03-31,2.66,27,-1.36,4.02
37133,Onslow County,2021-04-30,0.83,7,-2.18,3.01
37133,Onslow County,2021-05-31,1.52,8,-2.72,4.24
37133,Onslow County,2021-06-30,9.28,119,3.98,5.3
37133,Onslow County,2021-07-31,5.65,35,-1.77,7.42
37133,Onslow County,2021-08-31,8.28,99,1.71,6.57
37133,Onslow County,2021-09-30,2.48,18,-3.23,5.71
37133,Onslow County,2021-10-31,3.76,84,0.57,3.19
37133,Onslow County,2021-11-30,0.81,8,-2.14,2.95
37133,Onslow County,2021-12-31,2.71,37,-0.9,3.61
37135,Orange County,2021-01-31,4.12,88,0.45,3.67
37135,Orange County,2021-02-28,6.5,124,3.02,3.48
37135,Orange County,2021-03-31,3.33,51,-0.68,4.01
37135,Orange County,2021-04-30,1.85,16,-1.61,3.46
37135,Orange County,2021-05-31,2.16,23,-1.58,3.74
37135,Orange County,2021-06-30,4.84,88,0.76,4.08
37135,Orange County,2021-07-31,5.8,93,0.98,4.82
37135,Orange County,2021-08-31,4.67,81,0.07,4.6
37135,Orange County,2021-09-30,3.67,71,-0.07,3.74
37135,Orange County,2021-10-31,2.75,67,-0.24,2.99
37135,Orange County,2021-11-30,0.56,8,-2.35,2.91
37135,Orange County,2021-12-31,1.59,13,-1.73,3.32
37137,Pamlico County,2021-01-31,5.39,103,1.39,4
37137,Pamlico County,2021-02-28,7.89,127,4.07,3.82
37137,Pamlico County,2021-03-31,2.62,21,-1.27,3.89
37137,Pamlico County,2021-04-30,1.49,14,-1.79,3.28
37137,Pamlico County,2021-05-31,2.83,38,-1.29,4.12
37137,Pamlico County,2021-06-30,9.95,123,4.92,5.03
37137,Pamlico County,2021-07-31,5,38,-2.09,7.09
37137,Pamlico County,2021-08-31,8.59,99,1.9,6.69
37137,Pamlico County,2021-09-30,2.49,19,-3.07,5.56
37137,Pamlico County,2021-10-31,2.77,58,-0.69,3.46
37137,Pamlico County,2021-11-30,1.01,13,-2.18,3.19
37137,Pamlico County,2021-12-31,3.21,47,-0.62,3.8342
37139,Pasquotank County,2021-01-31,4.95,106,1.12,3.83
37139,Pasquotank County,2021-02-28,7.3,124,3.65,3.65
37139,Pasquotank County,2021-03-31,2.26,17,-1.62,3.88
37139,Pasquotank County,2021-04-30,3.06,60,-0.22,3.28
37139,Pasquotank County,2021-05-31,2.64,34,-1.1,3.74
37139,Pasquotank County,2021-06-30,8.45,122,4,4.45
37139,Pasquotank County,2021-07-31,4.87,42,-1.27,6.14
37139,Pasquotank County,2021-08-31,9.6,118,3.94,5.66
37139,Pasquotank County,2021-09-30,2.5,37,-1.92,4.42
37139,Pasquotank County,2021-10-31,2.62,59,-0.57,3.19
37139,Pasquotank County,2021-11-30,1.29,19,-1.66,2.95
37139,Pasquotank County,2021-12-31,1.7,16,-1.72,3.42
37141,Pender County,2021-01-31,4.8,98,1.02,3.78
37141,Pender County,2021-02-28,6.36,120,2.63,3.73
37141,Pender County,2021-03-31,1.76,8,-2.22,3.98
37141,Pender County,2021-04-30,1.14,13,-1.83,2.97
37141,Pender County,2021-05-31,1.64,13,-2.52,4.16
37141,Pender County,2021-06-30,9.87,121,4.73,5.14
37141,Pender County,2021-07-31,8.34,90,1.02,7.32
37141,Pender County,2021-08-31,7.72,91,1.44,6.28
37141,Pender County,2021-09-30,3.11,33,-2.36,5.47
37141,Pender County,2021-10-31,2.05,45,-0.97,3.02
37141,Pender County,2021-11-30,0.78,7,-2.02,2.8
37141,Pender County,2021-12-31,2.5,39,-0.98,3.48
37143,Perquimans County,2021-01-31,5.26,109,1.4,3.86
37143,Perquimans County,2021-02-28,7.52,125,3.82,3.7
37143,Perquimans County,2021-03-31,2.29,18,-1.64,3.93
37143,Perquimans County,2021-04-30,3.16,63,-0.22,3.38
37143,Perquimans County,2021-05-31,3.29,53,-0.56,3.85
37143,Perquimans County,2021-06-30,8.77,123,4.19,4.58
37143,Perquimans County,2021-07-31,4.91,42,-1.32,6.23
37143,Perquimans County,2021-08-31,8.98,113,3.35,5.63
37143,Perquimans County,2021-09-30,2.31,28,-2.22,4.53
37143,Perquimans County,2021-10-31,2.48,51,-0.7,3.18
37143,Perquimans County,2021-11-30,1.32,21,-1.63,2.95
37143,Perquimans County,2021-12-31,1.76,17,-1.71,3.47
37145,Person County,2021-01-31,4.01,89,0.46,3.55
37145,Person County,2021-02-28,6.09,123,2.83,3.26
37145,Person County,2021-03-31,3.58,67,-0.28,3.86
37145,Person County,2021-04-30,1.74,14,-1.77,3.51
37145,Person County,2021-05-31,2.29,21,-1.58,3.87
37145,Person County,2021-06-30,3.72,63,-0.26,3.98
37145,Person County,2021-07-31,5.85,105,1.31,4.54
37145,Person County,2021-08-31,4.27,73,-0.24,4.51
37145,Person County,2021-09-30,3.06,61,-0.68,3.74
37145,Person County,2021-10-31,1.74,36,-1.23,2.97
37145,Person County,2021-11-30,0.32,2,-2.54,2.86
37145,Person County,2021-12-31,1.43,11,-1.81,3.24
37147,Pitt County,2021-01-31,5.64,114,1.87,3.77
37147,Pitt County,2021-02-28,7.57,126,3.86,3.71
37147,Pitt County,2021-03-31,3.55,57,-0.33,3.88
37147,Pitt County,2021-04-30,1.63,16,-1.75,3.38
37147,Pitt County,2021-05-31,2.25,22,-1.62,3.87
37147,Pitt County,2021-06-30,13.01,127,8.08,4.93
37147,Pitt County,2021-07-31,6.49,74,0.26,6.23
37147,Pitt County,2021-08-31,7.28,101,1.64,5.64
37147,Pitt County,2021-09-30,1.94,22,-2.76,4.7
37147,Pitt County,2021-10-31,1.85,40,-1.1,2.95
37147,Pitt County,2021-11-30,0.85,11,-1.93,2.78
37147,Pitt County,2021-12-31,2.9,50,-0.46,3.36
37149,Polk County,2021-01-31,3.71,44,-1.05,4.76
37149,Polk County,2021-02-28,5.36,87,0.78,4.58
37149,Polk County,2021-03-31,7.97,109,2.42,5.55
37149,Polk County,2021-04-30,3.27,43,-1.03,4.3
37149,Polk County,2021-05-31,2.93,33,-1.61,4.54
37149,Polk County,2021-06-30,2.46,10,-2.46,4.92
37149,Polk County,2021-07-31,4.09,38,-1.32,5.41
37149,Polk County,2021-08-31,5.44,75,-0.4,5.84
37149,Polk County,2021-09-30,3.52,47,-1.12,4.64
37149,Polk County,2021-10-31,6.37,100,1.94,4.43
37149,Polk County,2021-11-30,1.09,9,-2.78,3.87
37149,Polk County,2021-12-31,1.72,8,-3.02,4.74
37151,Randolph County,2021-01-31,4.25,84,0.48,3.77
37151,Randolph County,2021-02-28,6.45,123,2.81,3.64
37151,Randolph County,2021-03-31,4.4,78,0.28,4.12
37151,Randolph County,2021-04-30,1.13,6,-2.31,3.44
37151,Randolph County,2021-05-31,2.32,27,-1.58,3.9
37151,Randolph County,2021-06-30,6.06,106,1.9,4.16
37151,Randolph County,2021-07-31,5.75,85,0.48,5.27
37151,Randolph County,2021-08-31,4.52,76,-0.36,4.88
